,energy_per_atom,O_concentration,C-O-H_C-sp1-H:mean_value,ether_concentration,H-O_coordination_number,O_n12_m2,prox_Ixx_ether_area,norm_density_ether_std,sp2-like_n11_m3,max_bond_angle
16348,-45.17764976190476,0.0952381,107.31,0.227272727,0.29,0.079,9.560794988,0.045214916,0.026,125.08
16349,-45.17700547619048,0.0952381,107.03,0.227272727,0.29,0.033,5.86460965,0.039478383,0.002,124.6
16350,-45.177414285714285,0.0952381,107.0,0.227272727,0.29,0.083,10.99777672,0.052410212,0.005,126.0
16351,-45.185273333333335,0.0952381,107.15,0.227272727,0.29,0.074,5.465573612,0.045957349,0.017,130.3
16352,-45.17373857142857,0.0952381,107.23,0.227272727,0.29,0.067,7.655447229,0.043427768,0.01,126.75
16353,-45.178446904761906,0.0952381,107.15,0.227272727,0.29,0.04,8.004033652,0.041474994,0.0,124.44
16354,-45.18979904761905,0.0952381,107.04,0.227272727,0.29,0.05,6.2710589,0.043757802,0.007,126.97
16355,-45.17431833333333,0.0952381,107.38,0.227272727,0.29,0.06,5.193242071,0.045334934,0.012,135.05
16356,-45.17301142857143,0.0952381,106.87,0.227272727,0.29,0.038,10.81877193,0.039921324,0.0,125.5
16357,-45.17592880952381,0.0952381,106.88,0.227272727,0.29,0.05,7.251160296,0.040567481,0.0,125.32
16358,-45.17583547619048,0.0952381,107.39,0.227272727,0.29,0.064,5.562824802,0.04402383,0.0,124.93
16359,-45.17885833333334,0.0952381,106.94,0.227272727,0.29,0.055,8.388482426,0.040225906,0.005,126.49
16360,-45.168304285714285,0.0952381,106.88,0.227272727,0.29,0.074,5.637942161,0.047832425,0.0,125.03
16361,-45.18043928571429,0.0952381,107.32,0.227272727,0.29,0.071,9.515429238,0.047096002,0.0,125.98
16362,-45.18000261904762,0.0952381,107.43,0.227272727,0.29,0.045,9.009525743,0.037635964,0.0,124.92
16363,-45.18129952380952,0.0952381,107.26,0.227272727,0.29,0.052,6.953818087,0.039054866,0.0,126.2
16364,-45.18127833333334,0.0952381,107.13,0.227272727,0.29,0.095,5.782287964,0.050091931,0.021,129.44
16365,-45.173944523809524,0.0952381,107.12,0.227272727,0.29,0.076,5.408688702,0.048443271,0.007,126.92
16366,-45.177488809523815,0.0952381,107.12,0.227272727,0.29,0.076,7.265198114,0.048328039,0.0,127.52
16367,-45.17854,0.0952381,107.25,0.227272727,0.29,0.093,9.142629018,0.052023091,0.019,127.29
16368,-45.18323071428571,0.0952381,107.25,0.227272727,0.29,0.088,4.548536488,0.051633813,0.0,129.35
16369,-45.17854404761905,0.0952381,107.14,0.227272727,0.29,0.079,7.214122688,0.044074697,0.024,125.64
16370,-45.177863095238095,0.0952381,107.39,0.227272727,0.29,0.09,5.259463324,0.049126062,0.005,126.97
16371,-45.17521738095238,0.0952381,107.37,0.227272727,0.29,0.079,5.185400934,0.044471768,0.0,127.05
16372,-45.598031235431236,0.1165501,107.33,0.25,0.33,0.133,3.943288605,0.050052095,0.049,125.16
16373,-45.565320046620045,0.1165501,107.73,0.25,0.33,0.124,4.6051689,0.053655616,0.037,125.74
16374,-45.57790303030303,0.1165501,107.2,0.25,0.33,0.117,5.71947733,0.050294773,0.03,168.41
16375,-45.57779673659674,0.1165501,107.27,0.25,0.33,0.119,4.157774502,0.051846496,0.016,126.47
16376,-45.58306526806526,0.1165501,107.41,0.25,0.33,0.07,5.447657307,0.046323284,0.009,135.15
16377,-45.58746293706294,0.1165501,107.23,0.25,0.33,0.126,3.621409241,0.053036603,0.028,133.54
16378,-45.57191678321678,0.1165501,107.28,0.25,0.33,0.131,4.24030806,0.053112856,0.0,126.49
16379,-45.573412587412584,0.1165501,107.06,0.25,0.33,0.112,4.021014362,0.052749178,0.026,127.5
16380,-45.57453962703963,0.1165501,107.14,0.242424242,0.33,0.091,5.196697372,0.046917709,0.028,124.25
16381,-45.583120279720276,0.1165501,107.21,0.25,0.33,0.11,3.362405503,0.053317825,0.019,128.0
16382,-45.577527272727274,0.1165501,107.57,0.25,0.33,0.098,5.451033547,0.049231357,0.009,128.2
16383,-45.58616923076923,0.1165501,107.41,0.25,0.33,0.161,3.513435897,0.058030833,0.044,127.53
16384,-45.568031002331004,0.1165501,107.32,0.25,0.33,0.093,5.411687141,0.049771843,0.005,126.33
16385,-45.573648251748246,0.1165501,107.45,0.25,0.33,0.103,6.499967383,0.04827468,0.023,134.15
16386,-45.56839743589743,0.1165501,107.2,0.25,0.33,0.096,5.209348338,0.044579031,0.019,134.22
16387,-45.569027505827506,0.1165501,107.11,0.25,0.33,0.11,4.635879091,0.049025155,0.016,133.18
16388,-45.57174219114219,0.1165501,107.48,0.25,0.33,0.105,5.403267304,0.051825983,0.014,126.95
16389,-45.5745606060606,0.1165501,106.95,0.25,0.33,0.105,6.173138721,0.051231766,0.028,133.5
16390,-45.57405944055944,0.1165501,107.5,0.25,0.33,0.089,3.693162846,0.045570335,0.014,132.27
16391,-45.583909324009326,0.1165501,107.45,0.25,0.33,0.126,4.26391226,0.052936552,0.005,133.8
16392,-45.57328228438228,0.1165501,107.25,0.25,0.33,0.117,6.407474044,0.052814516,0.019,127.03
16393,-45.56114941724942,0.1165501,107.13,0.25,0.33,0.124,5.441547369,0.051677581,0.049,125.6
16394,-45.57540745920746,0.1165501,107.23,0.25,0.33,0.126,4.141488874,0.051753416,0.014,124.37
16395,-45.58654405594406,0.1165501,107.89,0.25,0.33,0.063,5.435294907,0.047802558,0.002,135.58
16396,-45.58062587412588,0.1165501,107.29,0.25,0.33,0.128,5.169960453,0.056284054,0.026,127.5
16397,-45.5663372960373,0.1165501,107.3,0.25,0.33,0.112,4.238487939,0.049603302,0.023,127.66
16398,-45.57970955710956,0.1165501,107.43,0.25,0.33,0.096,4.68487842,0.045360575,0.012,132.37
16399,-45.58733146853147,0.1165501,107.24,0.25,0.33,0.124,4.2674352,0.054083596,0.016,131.92
16400,-45.600366433566435,0.1165501,107.59,0.25,0.33,0.145,3.841487654,0.05840001,0.021,130.05
16401,-45.585666899766906,0.1165501,107.24,0.25,0.33,0.105,5.286785088,0.046277549,0.016,126.56
16402,-45.56751165501166,0.1165501,107.23,0.25,0.33,0.091,5.043258068,0.047531803,0.012,132.4
16403,-45.57877132867133,0.1165501,107.57,0.25,0.33,0.091,5.004992306,0.042321262,0.007,127.58
16404,-45.57197296037296,0.1165501,107.22,0.25,0.33,0.103,5.203848024,0.045964006,0.016,133.19
16405,-45.585544988344985,0.1165501,107.62,0.25,0.33,0.105,6.589987506,0.049564602,0.033,133.33
16406,-45.589096270396276,0.1165501,107.35,0.25,0.33,0.128,5.212326073,0.053385862,0.016,133.35
16407,-45.583481351981355,0.1165501,107.33,0.25,0.33,0.107,4.349233933,0.050285734,0.019,131.28
16408,-45.57348671328671,0.1165501,107.11,0.25,0.33,0.077,7.451358573,0.048487175,0.0,132.79
16409,-45.567499067599066,0.1165501,107.14,0.25,0.33,0.126,4.623936387,0.053243454,0.0,131.88
16410,-45.5806993006993,0.1165501,107.21,0.25,0.33,0.093,5.882610204,0.047201999,0.0,132.75
16411,-45.632308685446006,0.1150235,107.48,0.262626263,0.32,0.099,6.290525377,0.045993344,0.0,132.82
16412,-45.56572867132867,0.1165501,107.17,0.25,0.33,0.082,7.962006994,0.04354548,0.0,132.71
16413,-45.57261631701631,0.1165501,107.47,0.25,0.33,0.084,5.411754177,0.050478697,0.007,135.19
16414,-45.57755874125874,0.1165501,107.47,0.25,0.33,0.117,5.119887785,0.050849137,0.021,134.79
16415,-45.566834965034964,0.1165501,107.3,0.25,0.33,0.098,6.636706821,0.046199152,0.016,132.87
16416,-45.57261095571096,0.1165501,107.18,0.25,0.33,0.091,5.455940118,0.043361277,0.012,129.09
16417,-45.57151375291375,0.1165501,107.15,0.25,0.33,0.131,4.924871423,0.052683904,0.044,124.18
16418,-45.578677622377626,0.1165501,107.14,0.25,0.33,0.121,4.146564729,0.049713093,0.023,125.52
16419,-45.56430046620047,0.1165501,107.34,0.25,0.33,0.089,4.510600666,0.044926334,0.014,126.02
16420,-45.57394638694639,0.1165501,107.22,0.25,0.33,0.114,5.019688978,0.053469755,0.007,128.72
16421,-45.574104195804196,0.1165501,107.25,0.25,0.33,0.147,7.15975538,0.057127989,0.026,134.16
16422,-45.54454917647059,0.1129412,107.52,0.255102041,0.32,0.094,5.234634258,0.046259097,0.014,134.68
16423,-45.5925986013986,0.1165501,107.0,0.25,0.33,0.098,6.118243755,0.04772588,0.009,133.1
16424,-45.575885314685316,0.1165501,107.52,0.25,0.33,0.093,6.094955835,0.051641535,0.0,130.5
16425,-45.57269883449884,0.1165501,107.23,0.25,0.33,0.161,3.569568155,0.05580918,0.042,132.12
16426,-45.64299812206573,0.1150235,107.48,0.262626263,0.32,0.115,6.3773053,0.05026193,0.009,133.08
16427,-45.57812680652681,0.1165501,107.4,0.25,0.33,0.114,4.5653176,0.052919342,0.026,132.51
16428,-45.58470046620047,0.1165501,107.45,0.25,0.33,0.117,4.341009441,0.052450166,0.021,129.37
16429,-45.567173659673664,0.1165501,107.19,0.25,0.33,0.096,5.048840202,0.047164197,0.016,132.37
16430,-45.580754778554784,0.1165501,107.19,0.25,0.33,0.114,4.976710616,0.051458873,0.007,134.46
16431,-45.578156177156174,0.1165501,107.3,0.25,0.33,0.128,3.448846418,0.056643419,0.014,126.99
16432,-45.57196620046621,0.1165501,107.45,0.25,0.33,0.058,5.42530596,0.042337465,0.0,130.25
16433,-45.57562284382285,0.1165501,107.33,0.25,0.33,0.133,5.330999641,0.052914311,0.035,130.33
16434,-45.5690703962704,0.1165501,106.92,0.25,0.33,0.084,6.794662877,0.047250745,0.005,133.16
16435,-45.5773606060606,0.1165501,107.2,0.25,0.33,0.093,6.232062283,0.043229789,0.007,124.91
16436,-45.580202797202794,0.1165501,107.13,0.25,0.33,0.142,3.919224344,0.053345965,0.054,124.53
16437,-45.565155244755246,0.1165501,106.8,0.25,0.33,0.098,4.466936382,0.049310301,0.016,133.57
16438,-45.567772727272725,0.1165501,107.03,0.25,0.33,0.121,4.771306155,0.047928926,0.019,134.2
16439,-45.57268438228438,0.1165501,107.26,0.25,0.33,0.082,5.555192315,0.047245937,0.0,131.4
16440,-45.57228111888112,0.1165501,107.35,0.25,0.33,0.103,5.555527888,0.051201653,0.007,135.96
16441,-45.58232074592075,0.1165501,107.35,0.25,0.33,0.105,4.446826012,0.048951154,0.007,131.73
16442,-45.584813053613054,0.1165501,107.48,0.25,0.33,0.133,4.413028425,0.054348393,0.047,133.31
16443,-45.57788974358974,0.1165501,107.51,0.25,0.33,0.086,3.634761238,0.049126382,0.014,130.64
16444,-45.56914522144522,0.1165501,107.11,0.25,0.33,0.105,4.943872987,0.048425875,0.007,132.41
16445,-45.570531002331,0.1165501,107.19,0.25,0.33,0.096,4.906864115,0.051418772,0.005,129.15
16446,-45.56945617715618,0.1165501,107.31,0.25,0.33,0.093,5.481741507,0.045838101,0.007,133.91
16447,-45.572587878787886,0.1165501,107.08,0.25,0.33,0.1,4.634591951,0.046500575,0.014,132.39
16448,-45.574383449883456,0.1165501,107.29,0.25,0.33,0.105,5.210767242,0.049336675,0.012,131.91
16449,-45.572306993007,0.1165501,107.32,0.25,0.33,0.103,4.732982973,0.048854822,0.005,133.62
16450,-45.58765407925408,0.1165501,107.85,0.25,0.33,0.091,5.15621198,0.047143902,0.021,131.95
16451,-45.56826363636364,0.1165501,107.44,0.25,0.33,0.089,5.182404129,0.04463941,0.0,133.91
16452,-45.56574895104895,0.1165501,107.31,0.25,0.33,0.089,5.662021086,0.049128676,0.005,131.77
16453,-45.56611794871795,0.1165501,107.22,0.25,0.33,0.084,5.251950363,0.048843596,0.0,131.7
16454,-45.577934265734264,0.1165501,107.29,0.25,0.33,0.168,5.895487401,0.060253185,0.04,135.69
16455,-45.580327505827505,0.1165501,107.27,0.25,0.33,0.135,5.112649446,0.057030918,0.044,133.49
16456,-45.577355944055945,0.1165501,107.38,0.25,0.33,0.152,5.26325935,0.058229051,0.009,134.3
16457,-45.57213799533799,0.1165501,107.24,0.25,0.33,0.133,4.883627802,0.056694126,0.026,132.03
16458,-45.58130256410256,0.1165501,107.61,0.25,0.33,0.091,5.17939325,0.048376103,0.016,133.68
16459,-45.57812051282051,0.1165501,107.45,0.25,0.33,0.105,4.922971185,0.047694421,0.012,130.29
16460,-45.57736666666666,0.1165501,107.36,0.25,0.33,0.11,5.34978964,0.050266837,0.005,135.9
16461,-45.57143496503497,0.1165501,107.11,0.25,0.33,0.103,4.509661592,0.048480731,0.03,134.06
16462,-45.57908041958042,0.1165501,107.62,0.25,0.33,0.072,6.666342773,0.040073636,0.021,133.66
16463,-45.57898508158508,0.1165501,107.03,0.25,0.33,0.082,3.818232478,0.047070953,0.0,133.41
16464,-45.57302913752914,0.1165501,107.46,0.25,0.33,0.105,5.720005616,0.057562053,0.005,133.89
16465,-45.57407995337995,0.1165501,107.14,0.25,0.33,0.119,4.976267097,0.051067581,0.044,134.36
16466,-45.5816958041958,0.1165501,107.17,0.25,0.33,0.089,5.253618406,0.045935414,0.0,131.97
16467,-45.5669268065268,0.1165501,107.07,0.25,0.33,0.079,5.824672483,0.042608684,0.007,132.75
16468,-45.56980722610722,0.1165501,107.15,0.25,0.33,0.145,3.64951597,0.053748697,0.03,130.83
16469,-45.58821724941725,0.1165501,107.43,0.25,0.33,0.121,4.905148955,0.051853016,0.009,131.56
16470,-45.5801289044289,0.1165501,107.24,0.25,0.33,0.145,3.509706028,0.062103326,0.009,130.93
16471,-45.579337296037295,0.1165501,107.24,0.25,0.33,0.138,4.390849813,0.057605575,0.021,130.41
16472,-45.56667389277389,0.1165501,107.14,0.25,0.33,0.126,3.981163961,0.051728312,0.044,132.86
16473,-45.567374825174824,0.1165501,107.06,0.25,0.33,0.098,5.563904003,0.049684248,0.0,133.93
16474,-45.56805594405594,0.1165501,107.38,0.25,0.33,0.112,5.072837955,0.048938343,0.0,128.19
16475,-45.57469207459208,0.1165501,107.6,0.25,0.33,0.135,4.769420595,0.056179771,0.049,138.01
16476,-45.570025641025644,0.1165501,107.21,0.25,0.33,0.117,4.023528597,0.05052561,0.023,132.22
16477,-45.571843822843825,0.1165501,107.11,0.25,0.33,0.091,6.116100632,0.048025124,0.007,132.3
16478,-45.57847296037296,0.1165501,107.55,0.25,0.33,0.103,5.150975591,0.048035405,0.019,132.58
16479,-45.57572051282052,0.1165501,107.3,0.25,0.33,0.098,6.00682609,0.047984834,0.007,135.14
16480,-45.56988298368299,0.1165501,107.42,0.25,0.33,0.11,4.942484291,0.04657915,0.0,132.19
16481,-45.58176456876457,0.1165501,107.42,0.25,0.33,0.135,4.024029953,0.052293337,0.058,130.57
16482,-45.58570979020978,0.1165501,107.25,0.25,0.33,0.117,4.951642721,0.053864302,0.005,131.65
16483,-45.58285920745921,0.1165501,107.72,0.25,0.33,0.138,4.686230721,0.055072789,0.009,125.91
16484,-45.586395104895104,0.1165501,107.19,0.25,0.33,0.086,5.152335925,0.04438593,0.016,129.55
16485,-45.57358578088578,0.1165501,107.25,0.25,0.33,0.103,6.10175055,0.052613862,0.007,132.63
16486,-45.573144289044286,0.1165501,107.46,0.25,0.33,0.14,4.821659699,0.059357171,0.042,133.94
16487,-45.57736899766899,0.1165501,107.29,0.25,0.33,0.114,5.047321569,0.049625991,0.019,130.33
16488,-45.58269324009324,0.1165501,107.05,0.25,0.33,0.1,4.430118854,0.052399874,0.03,133.18
16489,-45.58132027972028,0.1165501,107.24,0.25,0.33,0.117,2.801914608,0.055110579,0.009,133.57
16490,-45.58911538461539,0.1165501,107.33,0.25,0.33,0.089,4.951365716,0.047955679,0.014,130.15
16491,-45.58116317016317,0.1165501,107.19,0.25,0.33,0.121,3.94137896,0.05586882,0.028,132.84
16492,-45.575658275058274,0.1165501,107.32,0.25,0.33,0.133,4.140938978,0.054120946,0.047,131.31
16493,-45.58669463869464,0.1165501,107.44,0.25,0.33,0.121,3.840876958,0.051698858,0.007,126.26
16494,-45.588350349650355,0.1165501,107.47,0.25,0.33,0.135,4.906676955,0.051172516,0.028,125.35
16495,-45.583450349650356,0.1165501,107.63,0.25,0.33,0.1,4.424599019,0.048769692,0.0,132.89
16496,-45.56466596736596,0.1165501,107.09,0.25,0.33,0.075,5.312049309,0.046524172,0.0,129.15
16497,-45.5696358974359,0.1165501,107.0,0.25,0.33,0.133,4.144634881,0.05215772,0.028,132.05
16498,-45.57945361305361,0.1165501,107.63,0.25,0.33,0.117,5.435182588,0.052489626,0.014,132.7
16499,-45.557034965034966,0.1165501,107.04,0.25,0.33,0.096,5.798421277,0.047258864,0.016,128.8
16500,-45.57169044289044,0.1165501,107.43,0.25,0.33,0.124,4.659682646,0.056060427,0.047,129.55
16501,-45.56275920745921,0.1165501,107.3,0.25,0.33,0.079,4.952570704,0.043958823,0.009,132.26
16502,-45.58957902097902,0.1165501,107.45,0.25,0.33,0.124,5.081010756,0.053866368,0.03,129.55
16503,-45.58078717948718,0.1165501,107.15,0.25,0.33,0.128,4.572373118,0.052531985,0.035,126.7
16504,-45.581382284382286,0.1165501,107.22,0.25,0.33,0.131,4.305742188,0.054595992,0.0,133.76
16505,-45.5769020979021,0.1165501,107.52,0.25,0.33,0.117,3.725585886,0.058088233,0.0,136.67
16506,-45.57063496503497,0.1165501,107.45,0.25,0.33,0.096,5.429724436,0.047169548,0.019,132.25
16507,-45.56598648018648,0.1165501,107.42,0.25,0.33,0.107,5.744311912,0.053118946,0.0,138.31
16508,-45.5751282051282,0.1165501,107.26,0.25,0.33,0.1,3.766667239,0.045118034,0.016,134.65
16509,-45.57495687645688,0.1165501,107.31,0.25,0.33,0.082,4.558655297,0.046893251,0.0,132.61
16510,-45.58016783216783,0.1165501,107.19,0.25,0.33,0.135,3.597494037,0.057718348,0.037,126.56
16511,-45.569544755244756,0.1165501,107.31,0.25,0.33,0.096,4.450396392,0.048879666,0.014,127.45
16512,-45.59317668997669,0.1165501,107.22,0.25,0.33,0.117,4.955928847,0.062199082,0.005,133.18
16513,-45.5829041958042,0.1165501,106.88,0.25,0.33,0.119,4.103609016,0.049499173,0.023,126.99
16514,-45.581175524475526,0.1165501,107.45,0.25,0.33,0.117,3.995031636,0.052733814,0.042,145.03
16515,-45.56517972027972,0.1165501,107.15,0.25,0.33,0.114,4.454687556,0.050346597,0.007,133.52
16516,-45.585031002331,0.1165501,107.36,0.25,0.33,0.126,3.470963705,0.053190205,0.009,132.25
16517,-45.581398135198135,0.1165501,107.31,0.25,0.33,0.11,6.459364489,0.052185812,0.026,132.69
16518,-45.584967832167834,0.1165501,107.55,0.25,0.33,0.086,5.942120505,0.053342222,0.007,133.88
16519,-45.57695850815851,0.1165501,107.41,0.25,0.33,0.091,4.730564377,0.052512545,0.012,131.12
16520,-45.57447855477856,0.1165501,107.34,0.25,0.33,0.1,3.992668862,0.045084286,0.0,132.12
16521,-45.57014965034965,0.1165501,107.35,0.25,0.33,0.121,3.540869762,0.050276242,0.026,123.86
16522,-45.57655780885781,0.1165501,107.27,0.25,0.33,0.105,5.317696493,0.048014544,0.033,124.9
16523,-45.58288158508158,0.1165501,107.26,0.25,0.33,0.098,4.157621302,0.047832629,0.028,135.56
16524,-45.580180186480185,0.1165501,107.14,0.25,0.33,0.147,5.292669527,0.054166001,0.028,124.09
16525,-45.57212121212121,0.1165501,107.41,0.25,0.33,0.105,5.943119109,0.048021552,0.014,125.85
16526,-45.5743027972028,0.1165501,107.34,0.25,0.33,0.14,3.616422655,0.059479223,0.021,133.72
16527,-45.5838407925408,0.1165501,107.2,0.25,0.33,0.124,3.330337752,0.055425144,0.03,125.21
16528,-45.58938578088578,0.1165501,107.08,0.25,0.33,0.121,4.576199089,0.054510421,0.07,132.39
16529,-45.56798041958042,0.1165501,107.34,0.25,0.33,0.114,4.752772071,0.050777913,0.0,135.67
16530,-45.57320606060606,0.1165501,107.12,0.25,0.33,0.091,5.884526516,0.050404434,0.012,132.92
16531,-45.572782284382285,0.1165501,107.09,0.25,0.33,0.063,5.979940667,0.046363541,0.002,125.91
16532,-45.593599766899764,0.1165501,107.33,0.25,0.33,0.135,3.079926039,0.055825755,0.026,125.81
16533,-45.56682354312355,0.1165501,107.19,0.25,0.33,0.11,3.32123432,0.054492887,0.012,126.71
16534,-45.58672773892774,0.1165501,107.25,0.25,0.33,0.096,3.905451717,0.050261908,0.002,128.31
16535,-45.58374475524476,0.1165501,107.37,0.25,0.33,0.126,5.417149099,0.054913254,0.047,125.35
16536,-45.57507948717949,0.1165501,107.34,0.25,0.33,0.107,5.653269576,0.047149716,0.012,133.08
16537,-45.564771794871795,0.1165501,107.45,0.25,0.33,0.093,6.870309925,0.048343738,0.007,131.14
16538,-45.589343123543124,0.1165501,107.45,0.25,0.33,0.128,4.567480151,0.052104052,0.054,131.3
16539,-45.58044009324009,0.1165501,107.71,0.25,0.33,0.112,5.57789044,0.051069175,0.03,133.99
16540,-45.580215384615386,0.1165501,107.2,0.25,0.33,0.112,5.704226492,0.051769538,0.012,136.23
16541,-45.58150303030303,0.1165501,107.53,0.25,0.33,0.082,6.599772391,0.045021283,0.0,131.51
16542,-45.58107226107226,0.1165501,107.55,0.25,0.33,0.128,5.549971396,0.052282795,0.047,134.53
16543,-45.581864102564104,0.1165501,107.28,0.25,0.33,0.1,6.510508181,0.049297501,0.007,131.95
16544,-45.58202843822844,0.1165501,107.32,0.25,0.33,0.107,6.65410733,0.053235767,0.023,173.16
16545,-45.566880186480184,0.1165501,107.12,0.25,0.33,0.098,4.77689856,0.046345401,0.012,127.36
16546,-45.58160792540792,0.1165501,106.81,0.25,0.33,0.128,4.568455346,0.056567157,0.012,133.82
16547,-45.58276153846154,0.1165501,107.44,0.25,0.33,0.077,5.580411195,0.046583082,0.002,127.86
16548,-45.575751048951055,0.1165501,107.3,0.25,0.33,0.103,4.07110617,0.051139022,0.007,134.03
16549,-45.57080442890443,0.1165501,106.89,0.25,0.33,0.112,4.160018072,0.050177745,0.012,134.18
16550,-45.57850489510489,0.1165501,107.37,0.25,0.33,0.096,7.277122716,0.046571883,0.0,131.06
16551,-45.57559953379953,0.1165501,106.81,0.25,0.33,0.138,4.609582069,0.05327853,0.035,127.84
16552,-45.57121305361306,0.1165501,107.31,0.25,0.33,0.117,4.680758711,0.051232351,0.014,131.96
16553,-45.57390582750583,0.1165501,107.48,0.25,0.33,0.142,3.897887847,0.056635498,0.04,135.2
16554,-45.58248694638695,0.1165501,107.42,0.25,0.33,0.096,4.546093138,0.045466513,0.005,134.17
16555,-45.56135011655012,0.1165501,107.19,0.25,0.33,0.1,5.275629856,0.047952824,0.019,135.56
16556,-45.58063403263403,0.1165501,107.52,0.25,0.33,0.114,7.638963321,0.056742711,0.03,132.29
16557,-45.57010885780886,0.1165501,107.21,0.25,0.33,0.114,5.130364819,0.049561833,0.035,131.55
16558,-45.571170629370634,0.1165501,107.58,0.25,0.33,0.077,6.628453514,0.041948316,0.019,131.87
